id,timestamp,username,text,hashtags,geo,retweets,favorites,mentions,to,date
10277066314,2010-03-10 15:59:17+00:00,BCDSchool,Students in statistics class learned all about #2010Census today from Media Team Leader Ben Irwin of @uscb_boston. Count Beaver in!!!,#2010Census,,0,0,@uscb_boston,,2010-03-10
10276536043,2010-03-10 15:46:20+00:00,dremilylu,Write in Taiwanese! US Census 2010: http://www.taiwaneseamerican.org/census2010 #taiwanese #census2010,#taiwanese #census2010,,0,0,,,2010-03-10
10276448412,2010-03-10 15:44:15+00:00,kkemple,This is cool. RT @BrianLehrer: New #2010census home page. And watch live video of the show right now too! http://bit.ly/cdaGN0 #pubmedia,#2010census #pubmedia,,0,0,@BrianLehrer,,2010-03-10
10276304636,2010-03-10 15:40:48+00:00,BrianLehrer,New #2010census home page. And watch live video of the show right now too! http://beta.wnyc.org/shows/bl/census/,#2010census,,0,0,,,2010-03-10
10276262604,2010-03-10 15:39:49+00:00,robbiethompson,America Counts: The 2010 Census right now on @onpointradio http://bit.ly/bqj1Hj @uscensusbureau #2010census,#2010census,,1,0,@OnPointRadio @uscensusbureau,,2010-03-10
10275858172,2010-03-10 15:30:14+00:00,MarlitaH,RT @clausw: KOB.com - Am I required by law to answer the census? http://ow.ly/1gn8b #Census2010,#Census2010,,0,0,@clausw,,2010-03-10
10273678173,2010-03-10 14:38:26+00:00,TBTOE,Make a difference for our community and country. It's easy. Complete and mail back the #2010Census form when it... http://bit.ly/9kT0J8,#2010Census,,0,0,,,2010-03-10
10273530037,2010-03-10 14:34:55+00:00,MNAonline,RT @LisaSommer: Charities Spend Millions On Census Outreach: http://bit.ly/bzun0h #2010Census,#2010Census,,0,0,@LisaSommer,,2010-03-10
10273243265,2010-03-10 14:28:07+00:00,livlylife,"HOT video, @gregorycendana: RT @JFierce: Check out the @USStudents video about the #2010census. =) http://bit.ly/bHuf3R",#2010census,,0,0,@gregorycendana @JFierce @USStudents,,2010-03-10
10271951394,2010-03-10 13:56:45+00:00,gregorycendana,RT @JFierce: Check out the @USStudents video about the #2010census. =) http://www.usstudents.org/our-work/studentsvote-1/studentscount-2010,#2010census,,0,0,@JFierce @USStudents,,2010-03-10
10271814101,2010-03-10 13:53:14+00:00,JFierce,Check out the USSA video about the census. =) http://www.usstudents.org/our-work/studentsvote-1/studentscount-2010 @usstudents #census2010,#census2010,,1,0,@USStudents,,2010-03-10
10271677105,2010-03-10 13:49:44+00:00,MarkEnnis,"""How many in your home will die if Health Care Reform is not passed? A. All B. All C. All but rich GOP voting grandpa"" #2010Census",#2010Census,,0,0,,,2010-03-10
10271250936,2010-03-10 13:38:28+00:00,bbbco,"Fight Census Racism: check ""Some Other Race"" on Question 9 and fill in with ""American"" #CensusQuestions #Census2010 http://bit.ly/bux1hN",#CensusQuestions #Census2010,,1,0,,,2010-03-10
10270623534,2010-03-10 13:21:16+00:00,tfinnigin,"I got the notice yesterday, my #2010census form is coming in about a week. Is it just me or is anyone else excited about filling it out?",#2010census,,0,0,,,2010-03-10
10268584981,2010-03-10 12:20:59+00:00,CACensus2010,Did U Know? More than $435B a year is distributed by the Federal Govt to States based on Census driven funding formulas. #census2010,#census2010,,0,0,,,2010-03-10
10265942386,2010-03-10 10:44:53+00:00,jruderman,"So, @jX and @Tom, who's Person 1 in your household? #census2010",#census2010,,0,0,@jx @Tom,,2010-03-10
10261517343,2010-03-10 07:38:49+00:00,MTay419,Did anybody fill out their #census2010 yet?,#census2010,,0,0,,,2010-03-10
10258293053,2010-03-10 05:37:56+00:00,margaux_agency,@EBeginnings Ah! I totally agree! What is up with that pointless letter? #2010census,#2010census,,0,0,@EBeginnings,EBeginnings,2010-03-10
10256326073,2010-03-10 04:37:51+00:00,theREAL_Tiffany,I still havent gotten my #Census2010 form in the mail....Twitfam...Don't be counted out...,#Census2010,,0,0,,,2010-03-10
10255046772,2010-03-10 04:03:34+00:00,caitcwilliamson,Waste of $$to mail a letter notifying Americans to expect the census in the mail soon? That's just silly! #2010census,#2010census,,0,0,,,2010-03-10
10253318554,2010-03-10 03:20:28+00:00,katiestone,In a nutshell: YES! RT @clausw KOB.com - Am I required by law to answer the census? http://ow.ly/1gn8b #Census2010,#Census2010,,0,0,@clausw,,2010-03-10
10253146849,2010-03-10 03:16:17+00:00,SOYLAMAR,"Got 2 letters from the #census2010 telling me that I will receive the form in a week, They should save paper &amp; postage. just send the form!",#census2010,,0,1,,,2010-03-10
10252703246,2010-03-10 03:05:40+00:00,Merk,This tweet is to let you know that I'll be sending another tweet in about a week. #census2010,#census2010,,0,0,,,2010-03-10
10252262693,2010-03-10 02:55:28+00:00,LaurieBailey,Where do you keep the good jewelry & the guns? #CensusQuestions #Census2010,#CensusQuestions #Census2010,,0,0,,,2010-03-10
10252255470,2010-03-10 02:55:17+00:00,Deposit25cents,RT @AShort315 I thought this was #Census2010 not Census 1950. Anyone else offended by number five's second option? http://twitpic.com/17ndyl,#Census2010,,0,0,@AShort315,,2010-03-10
10251334124,2010-03-10 02:33:09+00:00,navymig,Today I received a letter from #Census2010 telling me I would get a letter from them in a week. #OfficeSpace #DidYouGetTheMemo? #TaxDollars,#Census2010 #OfficeSpace #DidYouGetTheMemo #TaxDollars,,0,0,,,2010-03-10
10251234824,2010-03-10 02:30:50+00:00,aarbaer,Filling out our Census #census2010,#census2010,,0,0,,,2010-03-10
10250455417,2010-03-10 02:13:21+00:00,planetthalia,"Para los que estan en Estados Unidos:no olviden de rellenar el formulario para #2010Census. Participa, y ayudanos a todos. Yo ayude hoy.",#2010Census,,0,0,,,2010-03-10
10250015095,2010-03-10 02:03:08+00:00,theatomicmom,Ohhhh and today we got a letter telling us our #2010Census is coming. How much $$did that mailing cost?,#2010Census,,0,0,,,2010-03-10
10247853993,2010-03-10 01:14:11+00:00,River_City,@Up_in_Smoke You probably got your letter telling you will get the census. That is what went out yesterday. #census2010 $$$$,#census2010,,0,0,@Up_in_Smoke,BeauBennettTN,2010-03-10
10246149217,2010-03-10 00:34:12+00:00,ryanguill,why is the #2010Census happening through the mail? Have they not heard of a little thing called the internet? at least as an option.,#2010Census,,0,0,,,2010-03-10
10245056084,2010-03-10 00:08:06+00:00,christinesf,"Community leaders, social justice advocates and foundations are determined to reach the hard-to-count - #Census2010 - http://bit.ly/dyeBQO",#Census2010,,0,0,,,2010-03-10
10244545346,2010-03-09 23:56:02+00:00,TBTOE,"The #2010Census form: 10 questions that take about 10 minutes to answer. Help yourself, your family, and @TBTOE!... http://bit.ly/cFDUtu",#2010Census,,0,0,@TBTOE,,2010-03-09
10244234017,2010-03-09 23:48:27+00:00,stephstad,Received letter in mail from @uscensusbureau saying we'll be receiving #2010Census by mail. Seems like a lot of stamps just to send an FYI.,#2010Census,,0,0,@uscensusbureau,,2010-03-09
10243908040,2010-03-09 23:40:21+00:00,Shankdown1013,I've been counted. #census2010,#census2010,,0,0,,,2010-03-09
10242739991,2010-03-09 23:12:16+00:00,lorenita327,I got a letter saying the census is coming...why not just send me the census?? #Census2010,#Census2010,,0,0,,,2010-03-09
10242367024,2010-03-09 23:03:06+00:00,AdamLopezFalk,new #2010census posters ! #NALEO #yaeshora,#2010census #NALEO #yaeshora,,0,0,,,2010-03-09
10241893491,2010-03-09 22:51:29+00:00,JLothian,Me too! RT @joshalves: This is a tweet to let you know that I'll be tweeting in the next 24 hours #census2010,#census2010,,0,0,@joshalves,,2010-03-09
10241731509,2010-03-09 22:47:23+00:00,CACensus2010,Did U Know? Decisions made in 2016 ... 2017 .... And 2018 depend on how we participate in the 2010 Census count. #census2010,#census2010,,1,0,,,2010-03-09
10241710350,2010-03-09 22:46:50+00:00,MartiniBleu,"Ahh, my #2010census form came today...... http://tweetphoto.com/13838722",#2010census,,0,0,,,2010-03-09
10241352418,2010-03-09 22:37:53+00:00,eyesandwings,The government is using Dora to advertise the 2010 Census. *insert sarcastic humorous comment here* #census2010,#census2010,,0,0,,,2010-03-09
10241101174,2010-03-09 22:31:40+00:00,gregorycendana,RT @USStudents: Define the decade! Find out why the #2010census is 1 of the most imp things u can do this year: http://tinyurl.com/ybvov2v,#2010census,,0,0,@USStudents,,2010-03-09
10240728403,2010-03-09 22:22:26+00:00,SneakerFeenDay,RT @DreamCasaNova: Got tht #Census2010 n the mail iCu @SneakerFeenDay #scaredtoknw I cuda picked tht shit up mysef (lmaoo ahhhhhhh top!),#Census2010 #scaredtoknw,,0,0,@DreamCasaNova @SneakerFeenDay,,2010-03-09
10239859080,2010-03-09 22:00:28+00:00,TealBomb,RT @USStudents: Define the decade! Find out why the #2010census is 1 of the most imp things u can do this year: http://tinyurl.com/ybvov2v,#2010census,,0,0,@USStudents,,2010-03-09
10239166426,2010-03-09 21:43:00+00:00,yaeshora2014,The Census is about federal funds and political representation. We must be counted. #Census2010,#Census2010,,0,0,,,2010-03-09
10238350269,2010-03-09 21:21:22+00:00,CACensus2010,Census Fact - Federal funds derived from an accurate census count can be channeled through state agencies and their programs. #census2010,#census2010,,0,0,,,2010-03-09
10236673127,2010-03-09 20:34:21+00:00,CACensus2010,"Interested in Census work? Call the Census jobs line at 866-861-2010. Must be 18, have transportation and pass an aptitude test. #census2010",#census2010,,2,0,,,2010-03-09
10236158429,2010-03-09 20:19:49+00:00,SepidehN,@Iranican #Census2010 PSA with @MazJobrani Please share : http://bit.ly/cvYPKo,#Census2010,,0,0,@iranican @MazJobrani,,2010-03-09
10235902272,2010-03-09 20:12:44+00:00,heddahfeddah,@iambunnybee we got ours too! whoopeee #census2010,#census2010,,0,0,@iambunnybee,iambunnybee,2010-03-09
10234843691,2010-03-09 19:43:53+00:00,ziyal42,http://censusfacts.info/ We are only required to answer 1 of the questions not all 10 #2010census,#2010census,,0,0,,,2010-03-09
10234783586,2010-03-09 19:42:13+00:00,HeHasthePen,"""The Founders of our fledging nation had a bold & ambitious plan 2 empower the people over their new gov."" ~ quote from #census2010 page.",#census2010,,0,0,,,2010-03-09
10234378664,2010-03-09 19:30:59+00:00,rhsieh,Write in Taiwanese! US Census 2010: http://www.taiwaneseamerican.org/census2010 #taiwanese #census2010,#taiwanese #census2010,,0,0,,,2010-03-09
10233907697,2010-03-09 19:17:52+00:00,CityOfGahanna,Make a difference for our community and country. Complete and mail back the #2010Census form when it arrives. Visit 2010census.gov.,#2010Census,,0,0,,,2010-03-09
10233354868,2010-03-09 19:02:36+00:00,TwiterHero,"US #Census needs a catchy slogan like ""Cavemen can do it, but don't count "", but that's a stupid example #census2010",#Census #census2010,,0,0,,,2010-03-09
10233135133,2010-03-09 18:56:47+00:00,CACensus2010,"Did U Know? As of 2002, in the County of Orange no racial or ethnic group comprised more than 50% of the total population. #census2010",#census2010,,0,0,,,2010-03-09
10232915873,2010-03-09 18:50:42+00:00,courtsloger,"I predict public data charts as #trending hard core in about 2011-2012. Post-#census2010, we'll all be stats dorks. Nate Silver =your BF",#trending #census2010,,0,0,,,2010-03-09
10232695772,2010-03-09 18:44:37+00:00,GroveCityOhio,"You will receive your #2010Census form in the mail soon. Forms cannot be completed online, do not give personal info via e-mail. Pls RT",#2010Census,,0,0,,,2010-03-09
10231679137,2010-03-09 18:16:47+00:00,CACensus2010,Only 388000 Iranian Americans participated in the 2000 census. Stand up and Be counted in 2010. visit iranianscount.org #census2010,#census2010,,0,0,,,2010-03-09
10231579114,2010-03-09 18:14:06+00:00,shannyyy,RT @USStudents: Will u b counted ? Find out why the #2010census is 1 of the most important things u can do http://tinyurl.com/ybvov2v,#2010census,,0,0,@USStudents,,2010-03-09
10231020602,2010-03-09 17:59:21+00:00,USStudents,Will u b counted this decade? Find out why the #2010census is 1 of the most important things u can do this year: http://tinyurl.com/ybvov2v,#2010census,,3,0,,,2010-03-09
10230434323,2010-03-09 17:43:53+00:00,HoffmanTweets,"Watch for your #2010Census form in the mail. One form per household. Complete it, mail it back. Make a difference. Visit 2010census.gov",#2010Census,,0,0,,,2010-03-09
10229515849,2010-03-09 17:20:34+00:00,awpz,Here we go again America...#Census2010 http://bit.ly/8Psr9,#Census2010,,0,0,,,2010-03-09
10228983489,2010-03-09 17:07:10+00:00,RuelRules,"In case you missed it, here's a recording of yesterday's call on why young kids are missed in the Census: http://bit.ly/9se595 #census2010",#census2010,,1,0,,,2010-03-09
10228796298,2010-03-09 17:02:30+00:00,Just__Will,im mad they got #DoraTheExplorer doin commercials for the #2010Census...hmm..i sense a racist underlier..LOL,#DoraTheExplorer #2010Census,,0,0,,,2010-03-09
10228573586,2010-03-09 16:57:00+00:00,nlamarre,"RT @daniellesuzanne: Wow #2010census, thanks for the letter telling me that I will be receiving the census soon. Seriously?// I know, right?",#2010census,,0,0,@daniellesuzanne,,2010-03-09
10228369429,2010-03-09 16:51:39+00:00,jlachesk,"@BarlowBrewing the cost of postage is far far less than the cost of an enumerator, makes it a worthwhile investment #census2010",#census2010,,0,0,@BarlowBrewing,BarlowBrewing,2010-03-09
10228294956,2010-03-09 16:49:44+00:00,CACensus2010,Did U Know? The 2010 census has been simplified since the 2000 Census to harbor more participation. http://tiny.cc/census32 #census2010,#census2010,,0,0,,,2010-03-09
10228260105,2010-03-09 16:48:49+00:00,ONTO2050,"Received my #2010Census in the mail yesterday. Makes me feel important, because I am! http://www.cmap.illinois.gov/regional_census.aspx",#2010Census,,0,0,,,2010-03-09
10228202262,2010-03-09 16:47:25+00:00,efbain,"RT@val1124: Got a letter yesterday that my #Census2010 form will be here in a week. Wonder how much they spent on mailing to say ""heads up!""",#Census2010,,0,0,@Val1124,,2010-03-09
10227768590,2010-03-09 16:36:33+00:00,bbbco,"Fight Census Racism: check ""Some Other Race"" on Question 9 and fill in with ""American"" #Census2010 http://bit.ly/bux1hN",#Census2010,,0,0,,,2010-03-09
10225949104,2010-03-09 15:51:08+00:00,TwiterHero,"US #Census needs a catchy slogan like ""Be in a drawing to be the next American Idol !"", but that's a stupid example #census2010",#Census #census2010,,0,0,,,2010-03-09
10225695360,2010-03-09 15:44:46+00:00,CSSmd,http://bit.ly/drjDrP Case in point re: yesterday's tweet on importance of #2010Census to #disabilities services funding!,#2010Census #disabilities,,1,0,,,2010-03-09
10225372906,2010-03-09 15:36:44+00:00,MichDeptofAg,Make a difference for our community and country. Complete and mail back the #2010Census form when it arrives. Visit 2010census.gov.,#2010Census,,0,0,,,2010-03-09
10224401612,2010-03-09 15:12:40+00:00,FranklinCoOhio,"Watch for your #2010Census form. One form per household. Complete it, mail it back. Make a difference. Visit 2010census.gov.",#2010Census,,0,0,,,2010-03-09
10224123765,2010-03-09 15:05:47+00:00,eldiariony,Los olvidados. Temen que barrios Hispanos en Nueva York no sean contados por el censo. http://bit.ly/ahPM4s #census2010 #NYC #hispanics,#census2010 #NYC #hispanics,,0,0,,,2010-03-09
10224026506,2010-03-09 15:03:27+00:00,SheneeAlise,http://twitgoo.com/k2dfd ~ #census2010,#census2010,,0,0,,,2010-03-09
10223708633,2010-03-09 14:55:43+00:00,oberlin,{@enorenb} Make a difference for Oberlin: complete and mail back the #2010Census form when it arrives. Learn more at 2010census.gov.,#2010Census,,0,0,@enorenb,,2010-03-09
10223318581,2010-03-09 14:45:46+00:00,TwiterHero,"US #Census needs a catchy slogan like ""What would Brian Boitano do?"", but that's a stupid example #census2010",#Census #census2010,,0,0,,,2010-03-09
10222789744,2010-03-09 14:32:18+00:00,TwiterHero,"US #Census needs a catchy slogan like ""Found 4 out of 5 Dentists surveyed, where's the 5th?"", but that's a stupid example #census2010",#Census #census2010,,0,0,,,2010-03-09
10222770162,2010-03-09 14:31:48+00:00,TwiterHero,"US #Census needs a catchy slogan like ""Where is Carmen SanDiego?"", but that's a stupid example #census2010",#Census #census2010,,0,0,,,2010-03-09
10222392340,2010-03-09 14:22:10+00:00,CACensus2010,Looking for a US Census Partnership Specialist in California? We have them @http://tiny.cc/censusps #census2010 #uscb,#census2010 #uscb,,0,0,,,2010-03-09
10222390845,2010-03-09 14:22:07+00:00,TwiterHero,"US #Census needs a catchy slogan like ""Ballott: Vote Fav St. Patricks Day Beer"", but that's a stupid example #census2010",#Census #census2010,,0,0,,,2010-03-09
10221366730,2010-03-09 13:55:13+00:00,joelkuehn,@rubberfish better clear your calendar. #census2010,#census2010,,0,0,@rubberfish,rubberfish,2010-03-09
10221359218,2010-03-09 13:55:01+00:00,enorenb,Make a difference for Oberlin: complete and mail back the #2010Census form when it arrives. Learn more at 2010census.gov. @Oberlin,#2010Census,,0,0,@oberlin,,2010-03-09
10221253458,2010-03-09 13:52:06+00:00,ConorLambert,"@TwiterHero #census2010 A short snappy slogan? What about ""Count US""",#census2010,,0,0,@TwiterHero,,2010-03-09
10221218056,2010-03-09 13:51:09+00:00,mbuckingham,@daniellesuzanne I know! We said the same thing. I mean a letter to announce a letter? How do they run a country? #2010census,#2010census,,0,0,@daniellesuzanne,daniellesuzanne,2010-03-09
10221135220,2010-03-09 13:48:56+00:00,rubberfish,"Yesterday, we got a letter from the #Census2010 that said only one thing: We're going to be sending you a letter next week about the Census.",#Census2010,,1,0,,,2010-03-09
10221080780,2010-03-09 13:47:27+00:00,TwiterHero,"US #Census needs a catchy slogan like ""Who likes Cookies?"", but that's a stupid example #census2010",#Census #census2010,,0,0,,,2010-03-09
10220971512,2010-03-09 13:44:31+00:00,TwiterHero,"US #Census needs a catchy slogan like ""Free Small Fries"", but that's a stupid example #census2010",#Census #census2010,,0,0,,,2010-03-09
10220938787,2010-03-09 13:43:39+00:00,TwiterHero,"US #Census needs a catchy slogan like ""Enter to Win"", but that's a stupid example #census2010",#Census #census2010,,0,0,,,2010-03-09
10219830324,2010-03-09 13:12:52+00:00,daniellesuzanne,"Wow #2010census, thanks for the letter telling me that I will be receiving the census soon. Seriously?",#2010census,,0,0,,,2010-03-09
10219127916,2010-03-09 12:52:28+00:00,MassGov,Look for your #2010Census form in the mail in the next few weeks,#2010Census,,0,0,,,2010-03-09
10209518711,2010-03-09 06:35:28+00:00,bubba0077,new low in government efficiency: today I got a letter saying next week I will get a letter containing the 2010 Census. #2010Census,#2010Census,,0,0,,,2010-03-09
10209370503,2010-03-09 06:30:07+00:00,TwiterHero,"US #Census needs a catchy slogan like ""Happy Birthday, Is it You?"", but that's a stupid example #census2010",#Census #census2010,,0,0,,,2010-03-09
10207297445,2010-03-09 05:19:42+00:00,bdoten,"@JoseA_Rodriguez - i got my census letter today, too! excited to fill it out and send it back! #census2010",#census2010,,0,0,@JoseA_Rodriguez,JoseA_Rodriguez,2010-03-09
10207036411,2010-03-09 05:11:31+00:00,FriscoSavvy,@momsoutlouddfw No!! We got our Census advance ltr today. So excited. It's important to be counted! #Census2010,#Census2010,,0,0,,DFW_Mama,2010-03-09
10206928526,2010-03-09 05:08:10+00:00,ahow628,Same! RT @teachey: Federal Govnt Waste Alert! Just recvd letter saying my #Census2010 form will arrive next week. How many Millions wasted?,#Census2010,,0,0,@teachey,,2010-03-09
10206909065,2010-03-09 05:07:34+00:00,CACensus2010,Did U Know? Decisions made in 2016 ... 2017 .... And 2018 depend on how we participate in the 2010 Census count. #census2010,#census2010,,2,0,,,2010-03-09
10206445820,2010-03-09 04:53:50+00:00,TwiterHero,"US #Census needs a catchy slogan like ""Offical Ballot: Team Leno vs. Team Conan"", but that's a stupid example #census2010",#Census #census2010,,0,0,,,2010-03-09
10206146429,2010-03-09 04:44:47+00:00,TwiterHero,"US #Census needs a catchy slogan like ""Important News from Publishers ClearHouse"", but that's a stupid example #census2010",#Census #census2010,,0,0,,,2010-03-09
10205405358,2010-03-09 04:23:27+00:00,TwiterHero,"US #Census needs a catchy slogan like ""Be counted. We know not everyone saw #Avatar"", but that's a stupid example #census2010",#Census #Avatar #census2010,,0,0,,,2010-03-09
10204986061,2010-03-09 04:12:02+00:00,TwiterHero,"US #Census needs a catchy slogan like ""Be counted. We know not everyone plays #Farmville "", but that's a stupid example #census2010",#Census #Farmville #census2010,,0,0,,,2010-03-09
10204677192,2010-03-09 04:03:51+00:00,TwiterHero,"US Census needs a catchy slogan like ""Justin Bieber Says So"" , but that's a stupid example #census2010 #census",#census2010 #census,,0,0,,,2010-03-09
10204388377,2010-03-09 03:56:33+00:00,CACensus2010,The census covers just 6 topics and shouldn't take most people very much time to fill out. But the benefits last for 10 years. #census2010,#census2010,,1,0,,,2010-03-09
10204133661,2010-03-09 03:49:53+00:00,jonathanxhd,If I get another piece of novelity pertaining the #Census2010 I'm not taking it!,#Census2010,,0,0,,,2010-03-09
10204107247,2010-03-09 03:49:12+00:00,TwiterHero,"US Census needs a catchy slogan like ""Google Wouldn't Tell Us"" , but that's a stupid example #census2010 #census",#census2010 #census,,0,0,,,2010-03-09
10203968984,2010-03-09 03:45:37+00:00,hhshih,"Help, I got two advance letters. One housing unit, two addresses. How do I save taxpayer money and avoid an enumerator visit? #Census2010",#Census2010,,0,0,,,2010-03-09
10203947227,2010-03-09 03:45:05+00:00,TwiterHero,Health care U can afford @Youcanvote RT @tinastullracing: $100 fine for not responding $500 for falsifying information. #census #census2010,#census #census2010,,0,0,@Youcanvote @tinastullracing,,2010-03-09
10203788592,2010-03-09 03:41:03+00:00,TwiterHero,"US Census needs a catchy slogan like ""B/C Twitter Keeps Crashing"" , but that's a stupid example #census2010 #census",#census2010 #census,,0,0,,,2010-03-09
10203773433,2010-03-09 03:40:36+00:00,TwiterHero,"US Census needs a catchy slogan like ""How many people are really named Dude?"" , but that's a stupid example #census2010 #census",#census2010 #census,,0,0,,,2010-03-09
10203575737,2010-03-09 03:34:27+00:00,TwiterHero,"US Census needs a catchy slogan like ""We lost count when Conan Left"" , but that's a stupid example #census2010 #teamconan",#census2010 #teamconan,,0,0,,,2010-03-09
10203535114,2010-03-09 03:33:28+00:00,TwiterHero,"US Census needs a catchy slogan like ""B/C Craig's list is full"" , but that's a stupid example #census2010",#census2010,,0,0,,,2010-03-09
10203469530,2010-03-09 03:31:55+00:00,TwiterHero,"US Census needs a catchy slogan like ""Last Man Standing"" , but that's a stupid example #census2010",#census2010,,0,0,,,2010-03-09
10203433538,2010-03-09 03:31:05+00:00,TwiterHero,"US Census needs a catchy slogan like ""Google Wouldn't Tell Us"" , but that's a stupid example #census2010",#census2010,,0,0,,,2010-03-09
10203399695,2010-03-09 03:30:17+00:00,TwiterHero,"US Census needs a catchy slogan like ""Google Could Tell Us"" , but that's a stupid example #census2010",#census2010,,0,0,,,2010-03-09
